NO,logan and you know best about the bird moves
YES,nastyy fao why would a white man even go to a nigger hell hole of detroit an ive worked in a town how yall good niggers
YES,fh happy another group of  days you weird ass son of a bitch thats why we all love you though hoping there are riots in htown
YES, kiss these nuts bitch
YES,  tyler isnt shit faggot go listen to some real music
YES, fag
YES, faggot
YES, you dont know shit about me faggot bitch
YES,  absolutely retarded aicle 
YES,  am i really a fag if im liking that video
YES, fag
YES, faggot
YES, not funny u faggot
YES, ugly goldigging cunt u probably have an uncircumcised penis faggot
YES, ur brother looks so queer and ugly
YES,   no pressure hoe
YES, hoes saying eyebrows on fleek  search it on twitter
YES,  james nobody save a couple illiterate inbred teabagger morons gives a flying fuck about your revelations
NO, ltltbest name on twitter ever aka jewbaccaltltsecond best name on twitter
YES, damn your bitch really hoen for the f
NO, thats energy the city is electric gotta go to yankees stadium when they are winning it is truly electrifying
YES, nigger you are bigger than i am do you even rapersec 
YES,banks momma didnt raise no sukka bitch
YES, use monkey maker you prick
YES, i hate that shit like bitch dont ask me for shit makin me waste my time and your dumb ass aint even using it
YES, i remember his nephew lucas crying and dan saying quit being such a pussy and grow a pair or something  dans so funny
YES,   yep texas is redneck heaven
YES, selenaaaa haha yuhh that hoe was funny
YES, stank ass hoes haha
YES, bitch
YES,  fuck you bitch lol
YES,  shut up bitch
YES,  suck a dick hoe
YES,   youre gay bitch
YES,  no bitch lol
YES,  lmao youre on my timeline it aint spying hoe lol
YES,  bitch you beat after losing twice lol and we won  you just a hater
YES, bitch answer me lol
YES, bitch you cant even say no lol
YES, lmao youre a bitch boy
YES, lol thanks bitch hahah vegas aint ready for us lol
YES, shut up bitch
YES, that dont mean youre not balling lol shut up hoe lol
YES, that means youre balling if youre jewish lol i dont love hoes lol
YES, youre a bitch lol
NO, mallymal no song ive heard was good is what i mean by hes trash
YES, please tell those fuming cops that they are a bunch of coward little bitches and should not be allowed near weapons thanks
YES, theyre both big bitches tho lol
YES, mucka good leave you stupid faggot
YES, huh lol mad nigger is mad
YES, you aint got no hoes lil jess youre a lil guy
YES,  who did you rob them hoes like  online
YES,     bitch ass nigggaaa
YES, i say it all the time same with fag and queer its all about the context i suppose some people are just looking to get offended
YES, the fact this bird ass nigga took my phone and did a light skin pose in school  smh lol 
YES, time to call hoes
YES, feels like its been a year since i seen ya queer lolol
YES, nooo ambers supposed to kill me fag
NO, did you say spray tan charlie crist switches back to republican
YES, dont let idiots that cant even spell retarded get you down
YES,  awwe i love you too jenny your so damn perf amp not ugly seriously dis bitch must be blind
NO, its also a bird a city and a math theorem i make no assumptions
YES, i can trap anywhere i wanna just because i aint a bitch n in rarely solo
YES, go on craigslist bitches be on there 
YES, my luck the bitch gonna drug me an i wont even kno what happened lmao
YES, she can suck dick tho thats better than brownies
YES, ur avi prolly shoot dust out your phone cuz that shit so old u cat fishing the bitches on here lmao
YES, youre a bitch
YES, i cant be homeless in  but them bitches better not slip in 
YES, bitch i might be
YES,rubi shititslaura bitch you just an inch taller than me  amp we normal height jessyca and daysi are just some sho bitches 
YES,   lmao madonnas music sucks yeah youre fucking stupid if you think gaga is better retard
YES, savages 
YES,  lt
YES, happy bihday faggot
YES,   are you a race traitor or just a dumbass
YES, hey jim youll love this 
YES,  w just like fat chicks need love too i guess 
YES, and how am i assume shit 
NO, tranny
YES,clark  no homo bro love ya to lets get some  an some malibu rum tech  this bitch haha
YES,clark   an just dont be a hoe about it haha
YES,rivers bitch you old ass mushroom ass bitch looking like a moldy ass toe wobbly raggedy ass vagina face bye
YES,  youre such a bitch carlton youre lucky your fathers a judge
YES, you need to inse a chill pill up your ass twice a day until your bitch assness goes away if the problem persists see a doctor
YES, is such a retard  biden calls himself white boy in meeting with black pastors 
YES, i guess blaspheme to your allah is ok if your pos muzzie huh   
YES, sit down and stfu raghead  
YES, shut up faggot
YES,  but that bitch could care less about benghazi victims
YES,schmucc dog government jobs is the shit i done got my last few off that bitch
YES,d sweet comeback u fuckin herb i dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from nyc fag
YES,d youre such a pussy
YES, is big cat a fat pussy joke
YES, go eat bear shit you fuckin yokel
YES,mayer mackkk dont talk to your hoe that way
YES, lol wyo bitch
NO,  trash aint it
NO, like their players really been talking trash about bama
YES,   you sound like youre pussy whooped freelikeabird
YES,  youre a sensitive pussy whooped no sense of humor neo zoom maxi dweeb now sit your ass all the way down
NO, no good options left indeed this president makes jimmy caer look like a piker so sad
YES, true but then again im my opinion a hoe is someone who goes and sleeps with everybody
NO, hes definitely trash but if bill cohwer or stanford s head coach want the job id hire them with a new gm of course
YES,  pussy
YES, he talkin bout we wanna be human and im just like  bitch whet
YES, im a lil nigga wait till you see nigga you aint ready im from chicago boy i aint no pussy from the burbs just wait
YES, fuck no faggot
NO,ward thuggery cheating talking trash whos doing that besides jameis and isnt nd in the middle of cheating issues
NO, i didnt really have one was aware of yankees but always loved dodgers uniform
NO,  yep sobs
YES, you wouldnt last a day there hoe
YES,  she playin pussy hole bingo
YES, damn took this dumb spic nearly  days to respond wuz really good tho beaner
YES, shut yo beaner ass up spic and hop your faggot ass back across the border little nigga go listen to some pitbull
NO,  it always looks so nice i was gonna buy this yellow one
YES,ltf shut up pussy
YES, faggot
YES, i know bout yo wack ass dreads nigger
YES, nah youre a nigger
YES, kik is for hoesyou either gone shit or get off the pot
YES,james aint no love  these hoes
YES, shit he prolly is other than that everybody else trash
YES, cowboys fans are cunts stop the presses
YES, are we still talking about animals i know some asian folks that would love to see how you prepare your pussy before eating it
YES, im not a bitch take it back
YES,jval i totally think the something when bitches come across mine saying we are similar uh no 
YES,munguia bitch merry christmas
YES, amen little mama y does this old southern country bitch like you so much i dont know but i do
YES, block or mute the cunt
NO, elissa would call me trash vile etc
NO, get a can of wasp spray it shoots out  feet and cheaper than bear spay or mace works just as good
YES, or a southern bitch like me who will blow a persons hea out of their back wone shot
YES, thank god im just an  old redneck bitch from memphis tn and not a troll
YES, fuck u nigger
YES, jus exsposin hoes on a whole different level 
YES, i want someim so damn tired of being in the fucking kitchen a bitch is hot and needs a glass of wine and a back rub
YES, bitch wake up
YES, gross ill stick with my galaxy it will still receive those nips
YES, not nappy head hoe though 
YES,vinny  if he wants bitches tip toein on his marble floors he will 
YES,  aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living
NO, forever  hoes
YES, on sale ass hoes
YES,rob big titty bitch lmao fuck it good pay
YES,  
YES, bye hoe
YES, dnt use my shit against me hoe
YES, negro please
YES, yes u hoe
NO, lmao it bel ike that nowadays
YES, dont favorite me you faggot
YES,thistime we need more opinionated bitches
YES,baez shut the fuck up faggot ass knicks cock sucker your opinion is irrelevant fag
YES,  teabaggers are extremely dumb
YES, drinking away this stress you got some new hoes for us
YES, pretty sure you meant flight and not flite dumb ass cracker
YES, i didnt know you was following me hoe 
NO,  oh but those last few that did charlie wilma jeanne
YES, christianne politics isnt twitter coon lol
YES, choke on something hoe
YES, lmao cunt
YES, lostby fuck off my pussy boi bitch
YES, lostby me bitch im tryna keep a clean track record the fuck bruh
YES, we dont love these hoes
YES, didi is an evil hate whitey racist who thinks delbe belton deserved it   
YES, idk is shes actually from there lol we followed a band but we met a few bainbridgians this bitch had like  teeth i swear lol
YES,forkicks  im joked out bitch you stupid
YES,forkicks likkadawgg turn up ya bitchfw ya dawg man
YES,forkicks tf bitch you had brain surgery and aint tell me
YES, make that llama your bitch
